station_code,total_packages,latitude,longitude
DSA8,0,-12.84840846377247,-38.35421274001876
DSA8,0,-12.754518012423697,-38.2684176138269
DSA8,0,-12.766209487992459,-38.28969105953443
DRS5,0,-30.158243295890863,-51.07114765529603
XGA2,0,-16.29059602600793,-49.00059132027244
DBS5,0,-15.979596536765342,-47.81208924359236
DBS5,0,-15.950835727364428,-47.93781758956157
DRS5,0,-29.779203388701596,-51.18365818414223
DRS5,0,-29.645709242113714,-51.02925073561588
DRS5,0,-30.111702168282115,-51.047954182392985
XCS1,0,-29.159955259246992,-50.96737068770846
DSP5,0,-22.89122930257732,-46.844819197253656
XSJ1,0,-23.34937682922681,-46.02273639439344
DBR9,0,-23.654520383736852,-46.88891494373135
DBR9,0,-23.664206978134,-46.910618368738305
XCS1,0,-29.066214202268142,-51.02750850033125
XCS1,0,-29.07780598576569,-51.006689621288196
XCS1,0,-29.151876826811964,-50.94576504765616
XCS1,0,-29.310830066912754,-51.16486690599704
DBR9,0,-23.498709367348045,-46.77720000978389
XSJ1,0,-23.15075251232651,-45.8669788598784
DRJ3,0,-22.861798462284224,-43.49604094367828
DRJ3,0,-22.850379124297092,-43.51727279478711
DRJ3,0,-22.90521706146287,-43.49709715420674
DRJ3,0,-22.821664021351193,-43.36600710756604
DRJ3,0,-22.86291249770871,-43.453047143187284
DES2,0,-20.403155519434364,-40.351082112989104
DSP4,0,-23.672351958721386,-46.7395174855294
DSP2,0,-23.483209366542425,-46.41252941802132
DGO2,0,-16.785146560192786,-49.18393297824108
DBR9,0,-23.450005042999354,-46.66867443694001
DBR9,0,-23.476705674065094,-47.012027191721714
DPE4,0,-8.084501011837819,-35.27946539640608
DPE4,0,-8.096485660969826,-35.25881930102878
DPE4,0,-8.204392264360282,-34.990062533355605
DRJ3,0,-22.97469582511658,-43.32666741684348
DPE4,0,-7.835069329761646,-34.84145471691538
DPE4,0,-7.72632297840353,-35.31741873773999
DBR9,0,-23.469500951437855,-46.71208656181995
DBR9,0,-23.4204780988262,-46.839110251415775
XCS1,0,-29.12872347052567,-50.98742094480349
XCS1,0,-29.14030219346349,-50.966594560350984
XCS1,0,-29.14134500362346,-51.073032897767305
XCS1,0,-29.152932699251284,-51.05221722459555
XCS1,0,-29.082367777230157,-51.070695104312804
XCS1,0,-29.113625683085925,-51.050659878159905
XCS1,0,-29.08588710856135,-51.02828637981211
DPR2,0,-25.389351127319998,-49.50773994074351
DPR2,0,-25.22459452832575,-49.31042325240863
DPR2,0,-25.397870979202622,-49.38029548602177
DPR2,0,-25.305370397150927,-49.35579999495312
DPR2,0,-25.33809164611506,-49.335634340733066
XSJ1,0,-23.198477232239387,-46.018448707544216
DCE3,0,-3.7083782425390366,-38.640776941008355
DCE3,0,-3.707734264905288,-38.68248282653815
DCE3,0,-3.7435135712694274,-38.703866620903135
DCE3,0,-3.7070882737533,-38.72419216308529
DCE3,0,-3.71944546165816,-38.703513578472624
DCE3,0,-3.73115672306423,-38.72454590290674
DCE3,0,-3.610165763923013,-38.76448451285714
DCE3,0,-3.9534333672862965,-38.35234675700342
XSJ1,0,-23.281970762126136,-45.82776562188227
DBR9,0,-23.477231306224542,-46.77656259252632
XSP7,0,-23.279061849592026,-47.09166440867391
XSP7,0,-23.288773061315307,-47.113345054827825
XSP7,0,-23.290867060019032,-47.07062973210198
XSP7,0,-23.30057972698612,-47.092311825950844
XCS1,0,-29.26004997796443,-51.18410767719758
XCS1,0,-29.25001818310116,-51.41749457845956
XCS1,0,-29.242038511611213,-51.39593149411569
DBS5,0,-15.729779850365496,-47.72053136112014
DBS5,0,-15.692357396063496,-47.78274059205615
DBS5,0,-15.702956623346623,-47.80413509428507
DRS5,0,-29.79503327672488,-51.22686748716527
DRS5,0,-29.791413185528555,-51.2692829082851
DES2,0,-20.324191713082193,-40.45667096418387
DES2,0,-20.63655557265884,-40.4197428552379
DRS5,0,-29.890645550249506,-51.01775144802362
XCS1,0,-29.311664469464493,-51.271224666423585
XCS1,0,-29.257275048123674,-51.33280515673164
XCS1,0,-29.253652969839656,-51.37515507080326
DSA8,0,-12.682737414850914,-38.47843034479974
DSA8,0,-12.77749591091181,-38.39539015589395
DSP5,0,-23.352310280189762,-47.35047001933411
DRJ3,0,-22.96803852020031,-43.58467852497934
DRJ3,0,-22.96688848445244,-43.627674154685245
XSP7,0,-23.265817583407166,-46.9201185260559
XSP7,0,-23.269888998319235,-46.83463572323511
DBR9,0,-23.52787518243048,-46.842307621703966
DGO2,0,-16.601560359117844,-49.409262849767345
DGO2,0,-16.529367601098713,-49.260045269590634
DES2,0,-20.481017308001988,-40.37396306381119
DES2,0,-20.458729044213136,-40.37354349364978
DES2,0,-20.15786172239318,-40.30367009389289
DBR9,0,-23.742250818219823,-46.84870556136474
DBR9,0,-23.556998324406468,-46.90740923024431
DBR9,0,-23.42816388781518,-46.90355967548257
DBR9,0,-23.42610947649389,-46.94630591017277
DRJ3,0,-22.90960602417961,-43.32510026639057
DSP5,0,-22.918593575737727,-46.95256563711723
DSP5,0,-22.920630461493598,-46.909854641217485
DSA8,0,-12.670829205939464,-38.49936439812944
DRS5,0,-29.859739969723623,-51.037819526601126
DRS5,0,-29.818737126689765,-51.29166705709778
DRS5,0,-29.82662748008518,-51.313263054315776
DPB3,0,-7.106746385871491,-34.93819709411836
DPB3,0,-7.2143017465596335,-34.91850167896304
DBS5,0,-15.59496286515351,-47.63229682090235
XCS1,0,-29.215145745790274,-51.47979655873408
DRS5,0,-29.77988220699337,-51.290093342088355
DRS5,0,-29.756807850360367,-51.331704570186425
DGO2,0,-16.57731373295306,-49.219522449432496
XSP7,0,-23.21447507567947,-47.08972241526246
XSP7,0,-23.120617974140202,-47.02274725998904
XSP7,0,-23.106720218411056,-47.08648662072668
XSP7,0,-23.104629246295453,-47.12918736308636
DPR2,0,-25.499632520356837,-49.57544076753448
DPR2,0,-25.532292140211883,-49.55529991489285
DRJ3,0,-22.88009843188157,-43.62554404197368
DBR9,0,-23.41639311210239,-46.92461241652132
DBR9,0,-23.763657577161986,-46.84934559005085
DBR9,0,-23.78505872008343,-46.84998566142978
DES2,0,-20.247882246063018,-40.21971667640385
DES2,0,-20.191225027889733,-40.32570021988884
DSP2,0,-23.36793657789952,-46.58058091191959
DPR2,0,-25.424897381940127,-49.44511373518162
DSP5,0,-23.413543285344343,-47.20266426497055
DSP5,0,-23.409263401051973,-47.288070583683655
DSP5,0,-23.387780628218685,-47.287416740221396
DSP5,0,-23.411409031977794,-47.24537038245963
DSP5,0,-23.416762151030742,-47.35243765858698
XCS1,0,-29.087823101057673,-51.24101297943866
XCS1,0,-29.06816324850112,-51.24022864470733
XCS1,0,-29.06901129179743,-51.34649764235704
XCS1,0,-29.040447429515538,-51.21787042835224
XCS1,0,-29.00914630135439,-51.23787594535339
XCS1,0,-29.02882484696331,-51.238660127669334
XCS1,0,-29.047558298042794,-51.13311764280067
DBR9,0,-23.660627708194596,-46.760591319208714
DBR9,0,-23.64687010045388,-46.82443971127098
XSP7,0,-22.967899689452633,-46.82569292742916
DPR2,0,-25.490244189407054,-49.40479582648819
DPR2,0,-25.623580704870047,-49.28158852742593
DPR2,0,-25.614583011452332,-49.25996389677979
XSP7,0,-23.00331284661516,-46.76255016285397
XSP7,0,-23.53151920594386,-47.420083887862226
XSP7,0,-23.236009519978552,-47.090369703333856
DSP2,0,-23.547658244645014,-46.41440626996129
DSP2,0,-23.526180861558252,-46.41378061080384
DSP2,0,-23.52425529174787,-46.45659268139425
DES2,0,-20.52523603501442,-40.41763688897884
DCE3,0,-3.9281295569362156,-38.43539590598331
DCE3,0,-3.7922921841392623,-38.662860194861445
DCE3,0,-3.816360167420826,-38.66321188962684
DGO2,0,-16.587637873541308,-49.24084787276245
DSA8,0,-12.741808682418272,-38.45819459545919
DSA8,0,-12.694185270699808,-38.54193694794924
DSA8,0,-12.76516517315971,-38.500766392513775
DSA8,0,-12.65914839914201,-38.47808062166322
DSP5,0,-23.18988256824336,-47.366889144083935
DPR2,0,-25.522896422763633,-49.38463095666741
DPR2,0,-25.531888712875055,-49.40624254240738
DPR2,0,-25.58477319689102,-49.23761968759003
DPR2,0,-25.563960301271454,-49.236901510091435
XSP7,0,-22.956087910084037,-46.84673643509566
XSP7,0,-23.054292250934825,-46.82824716063336
DBR9,0,-23.584565879298196,-46.779750104083625
XSP7,0,-23.250371815738312,-46.791248433762156
XSP7,0,-23.17795315766209,-46.724891709678005
XSP7,0,-23.11902907223763,-46.830163282374826
XSP7,0,-22.97567400156038,-46.89009834685846
DPR2,0,-25.475565764793505,-49.46816745897644
DPR2,0,-25.54087590543022,-49.427852734126
DSP5,0,-23.028074787689686,-47.14826392894992
DES2,0,-20.569778756215015,-40.41847918873548
DRS5,0,-29.814462719773264,-51.22765242491192
DRS5,0,-29.810841308106642,-51.270069126246824
DRS5,0,-29.783508095469344,-51.24768371507581
XCS1,0,-29.12169216959,-51.07225358270953
XCS1,0,-29.090436435316885,-51.092285605709385
XCS1,0,-29.06011732022296,-51.218654048121856
DSP5,0,-22.96120191802872,-47.18900034540617
DSP2,0,-23.354226530072296,-46.64443519076246
DES2,0,-20.70257669787108,-40.50670468037678
DES2,0,-20.62453040474356,-40.526642673736674
DPR2,0,-25.685316055954132,-49.13447758563769
DPR2,0,-25.613906776837958,-49.11069647944389
DPR2,0,-25.393725944778847,-49.124470930018866
XSP7,0,-23.211281045947764,-46.70446608115187
DSP5,0,-23.092797258365508,-47.150211015695
DSP5,0,-23.04965442900379,-47.14891291471782
DBR9,0,-23.70145813252753,-46.80464830329373
DSP5,0,-23.129556038136705,-47.279574006116626
DSP5,0,-23.16719025576565,-47.17383192311142
DGO2,0,-16.731373962913942,-49.11921633841747
DGO2,0,-16.72916715935217,-49.16118487801156
DGO2,0,-16.77705004725543,-49.120625834171165
XCS1,0,-29.11460988581931,-51.15704583687433
XCS1,0,-29.15196492741276,-51.41354563321903
XCS1,0,-29.13233556482856,-51.41275599741197
XCS1,0,-29.194835565405825,-51.372789367680866
XCS1,0,-29.167215312389295,-51.35043589485272
DMG2,0,-19.920338273332174,-44.089578489405746
DRS5,0,-29.73953306492065,-51.07560170620937
DRS5,0,-29.77843886851026,-51.0771622923392
DRS5,0,-29.969004204466557,-51.12743039639059
DSP5,0,-22.982796938786624,-47.18965057587265
DSP5,0,-22.99464512772462,-47.16863384742077
XSP7,0,-23.097455625584782,-46.82952453256345
XSP7,0,-23.07587668380642,-46.82888582531765
DRS5,0,-29.981170180862943,-51.21310879772893
XCP1,0,-22.8132836129494,-47.33408825847448
XCP1,0,-22.82302660394779,-47.35574049445261
XCS1,0,-29.135962003129578,-51.37042412376987
DBS5,0,-15.956563938360144,-47.8114261592734
XCS1,0,-29.14758697780459,-51.3496481423993
XCS1,0,-29.119937388256705,-51.32729481379934
XCS1,0,-29.027879430632357,-51.132336632416646
XCS1,0,-29.039489083131592,-51.11153289499896
XSP7,0,-23.07182283097222,-46.914343745105555
DPR2,0,-25.673536738529215,-49.155398626355655
DPR2,0,-25.706099829672002,-49.135192698967295
DSP5,0,-23.115561218180385,-47.34325869481048
DSP5,0,-23.151105080378745,-47.28022732852536
DPR2,0,-25.67075733632794,-49.19794977411833
DPR2,0,-25.679755963070413,-49.21958119965786
XSP9,0,-22.741914426548796,-47.46003641216928
XSP9,0,-22.77110388169755,-47.524963019513926
XSP9,0,-22.803273424077453,-47.73932499891731
XSP9,0,-22.76003058445854,-47.73798967779152
XSP9,0,-22.72870309366072,-47.715693800338585
XSP9,0,-22.847070537913712,-47.9326084760791
XSP7,0,-23.110868336213162,-47.001067967139875
DBR9,0,-23.627460641752265,-46.78102540645256
XSP7,0,-23.040464019547983,-46.89202024106907
DPR2,0,-25.298383109894708,-49.14252306841098
XSP9,0,-22.670416982103355,-47.585905161761566
DPR2,0,-25.60328788255141,-49.43002521735008
XCS1,0,-29.00819433101087,-51.13155567267834
XCS1,0,-28.993026198403925,-51.19472882912119
XCS1,0,-29.035947028505166,-51.15391882900675
DBS5,0,-15.608744939974525,-47.84360210334797
DBS5,0,-15.653026096501549,-47.887042918067344
DMG2,0,-19.90851941346827,-44.11069001621403
DMG2,0,-19.86495893533129,-44.06683121990764
DMG2,0,-19.87554227175794,-44.08848743645612
DMG2,0,-19.842551063414366,-44.06628648094777
DRS5,0,-29.631428708108185,-51.19899144925362
DBS5,0,-15.614358099906914,-47.71723204466037
DPR2,0,-25.715699392617918,-49.30609341140631
DCE3,0,-3.696666611847656,-38.6197502183461
DGO2,0,-16.667830117993642,-49.453314084775464
DSP2,0,-23.60818722973689,-46.50191373577447
DPR2,0,-25.6381759102924,-49.2181457955026
DPR2,0,-25.71510300107681,-49.156830183707314
DPR2,0,-25.6915421233519,-49.19866685896382
DPR2,0,-25.656172224633643,-49.26140186186495
DPR2,0,-25.27473098989271,-49.18433410283294
DSP5,0,-22.970945105611314,-47.21066516634911
DCE3,0,-4.215065149844104,-38.56468998179529
DCE3,0,-4.474904210310013,-38.90257635857804
DRS5,0,-29.900005268570457,-51.252397794873204
DMG2,0,-19.851892287894128,-44.13070639828418
DMG2,0,-19.817650253158135,-44.15126635162803
DMG2,0,-20.1830422670672,-43.903292639808285
XCP1,0,-22.719084482236504,-47.26716912049982
DCE3,0,-3.684955063502291,-38.5987250901422
XSP9,0,-22.46010630593434,-47.45147702349522
DBH5,0,-20.057077046953843,-44.007290796813784
XSP9,0,-22.616264448735173,-47.37083270541284
DPR2,0,-25.482641407606042,-49.0422201140626
XSP9,0,-22.649586808102928,-47.77723157179009
XSP9,0,-22.563122060942085,-47.34787842780279
DGO2,0,-16.55001368623425,-49.302685531379105
DBH5,0,-20.027740544131248,-43.856728906485586
XSP9,0,-22.590284857391776,-47.45542659417666
DBH5,0,-20.22650496650292,-43.947170286352026
XSP9,0,-22.600042214661947,-47.47706471457387
XSP9,0,-22.712682851145992,-47.395102243523105
XSP9,0,-22.80551251003747,-47.69672963553227
XSP9,0,-22.771963374658878,-47.71702763049944
DCE3,0,-3.69537765781864,-38.70316055981007
DSP5,0,-22.929850296696902,-47.166685281523925
XSP9,0,-22.474181647243835,-47.3878824604336
XSP9,0,-22.608510077140096,-47.73331744476652
XSP9,0,-22.407975601635606,-47.62054249763676
XSP9,0,-22.35693885762982,-47.555007546186786
XSP9,0,-22.78950820385576,-47.37607972857661
XSP9,0,-22.79581835841011,-47.67509672692911
DSP2,0,-23.407010885569644,-46.66740679401717
DPR2,0,-25.560489789026327,-49.13018789210582
